Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Central African Republic,CAF,GDP per capita (current LCU),NY.GDP.PCAP.CN,18312.9715090153,19789.4458693136,19653.2039873446,20071.2947567701,21633.5067536317,22504.0342598002,23191.6075071473,23590.6765899706,27218.7887356567,27479.8205143628,28860.0121801469,30138.677535346,31077.7540419599,31898.9259852875,35197.6742735872,41438.4669472065,53982.1470956138,61096.9602714618,65997.5514726275,69632.5816280724,76567.8629107793,83375.947805243,105295.532071872,104222.293950506,112452.395796935,152839.956745598,149608.45127785,136367.139683547,139848.469156892,143362.029970857,139754.960747973,134988.982143186,126290.366837927,118872.386084857,150741.224523647,172759.674008023,155834.85201919,161338.636896908,164202.075562251,172955.307033643,178853.343110575,183521.328080627,181736.555713011,170676.356294643,169440.725073392,174677.878417644,185454.153390825,193803.016191005,208046.771561341,224149.390507478,241668.12559953,260011.460550269,288873.110383046,187829.112879619,209574.669451802,223136.894442009,238340.811078419,261818.248278731,264366.766765737,274152.116450676
Canada,CAN,GDP per capita (current LCU),NY.GDP.PCAP.CN,2191.02520837418,2269.70879389221,2424.58904477336,2560.91561784212,2755.96341496289,2986.40298876599,3282.69925122507,3470.37563651182,3730.94975031549,4052.93072995569,4307.00759238417,4564.4604606714,5038.18308674187,5839.24477821383,6878.28479160069,7640.40418220844,8685.93493388091,9485.41760560415,10407.3947001158,11765.1444263226,13060.623388301,14791.3882863821,15398.8889252521,16545.1209552334,17973.2904055769,19273.7699962341,20093.655707422,21625.6901973906,23305.7217209464,24527.3076760781,25025.9487349346,24939.9909121453,25237.4726765787,25958.3101328636,27223.7569189366,28290.3624905217,28943.4883593224,30224.7566270095,31082.395050428,33039.983900681,35924.9397032432,36765.694305085,37928.8585338066,39511.9420321585,41676.6343708355,43947.3655563606,45813.7308774931,47843.6803766606,49716.2791674154,46607.6866337713,48879.1773441754,51542.126858161,52635.6315863855,54221.4603707544,56293.4930251018,55750.1366555352,56094.2059354097,58590.9255483375,60010.5268086189,61290.8548191236
Central Europe and the Baltics,CEB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,GDP per capita (current LCU),NY.GDP.PCAP.CN,7816.03757028898,8620.467865743,9320.46928719378,10032.347059058,10938.0302479018,11459.208746836,12177.5007821897,12947.0920602124,13651.8648782721,14626.5717126381,17174.0240098614,19407.4912781233,21824.7821898125,24142.3491366497,26050.977519966,25887.8246284056,26371.532108508,27174.9912357149,28269.4061738965,29490.5673566754,31557.1120427736,33692.7108655014,35486.9148557831,36402.5814435251,38768.0455427116,40923.8295057543,42726.4825363108,44078.2249363112,46450.487306522,49734.4559097518,53384.7131398184,55064.4680173965,55593.4729564864,56297.6485908221,57229.7062896468,57543.3350325046,57692.5877669917,58658.5886595195,60162.6443371808,60961.2394528493,63952.0239830184,65038.3996136022,64489.2476656381,64759.5482137146,66328.4736099599,68427.0693138401,72193.179549686,76291.7070944603,78511.5859264417,76088.0787687644,77806.7276565133,78516.7936698836,78332.5018904293,78891.0452093408,79343.7775877315,78993.7964448935,79001.268060599,79218.4392274345,80986.4476695697,81483.316197915
Channel Islands,CHI,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24505.453999372,26234.2855206533,28670.9376663096,29041.4964754489,29720.0459905345,29926.4333502146,30998.6995408583,32008.5971597727,34370.7518561121,37216.4308440467,,,,,,,,,,,,
Chile,CHL,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.555884121337909,0.610647328076229,0.702839730151257,1.04840396157998,1.55969411432376,2.14526285368427,3.01363161002198,3.84095093531584,5.22269611552412,7.48474439062339,10.5413357314742,13.3551087141385,24.4029449089509,117.426103629819,921.441531420975,3533.23286419096,12546.5887500072,27535.183518773,45651.8864314851,72163.17981085,99167.8058151832,116204.76746963,109788.061498422,134686.884092657,159993.78266595,232326.940951451,292841.224610056,386228.612945866,496595.711982246,610929.741473117,760580.87643619,979059.953244317,1214720.53576654,1428811.1137397,1690895.47058732,2026414.21686288,2205563.74725533,2409092.68619025,2507006.59026303,2522418.2317382,2737858.67699694,2904592.98146385,3063199.82283681,3299749.93350643,3775948.81430007,4253407.41071912,5018814.38005702,5487104.25255116,5617228.8220711,5725766.42580509,6535289.40129416,7079557.39162319,7468089.13046389,7846578.8829649,8367576.83122023,8879192.71828151,9310602.15285978,9732098.18114015,10212201.2985206,10470679.0281246
China,CHN,GDP per capita (current LCU),NY.GDP.PCAP.CN,220.3816690902,186.618811806218,174.564789642069,182.945327441799,210.48034309198,242.454749470417,256.826217024748,237.784109734279,225.187537927206,246.499795860683,278.584652609325,292.103839591965,296.091783348607,312.515590629748,314.066751818737,331.680116107137,321.118316079017,344.478538987021,384.735115759309,423.161250096749,467.531333248406,496.620115737736,532.737489099075,588.377334405019,701.999113331565,865.709014604582,972.652017144893,1123.08132804753,1377.99319886895,1535.7566472802,1662.53684000405,1912.23591459706,2334.3546099642,3027.15711942059,4080.88790258719,5091.06003101618,5898.20784252803,6480.50277355446,6859.90064613688,7229.33228308461,7942.06916856282,8716.68223817274,9506.20311998594,10666.1001954284,12486.9441125552,14368.0317182907,16737.9959738753,20494.3754576462,24100.2072237677,26179.5366795367,30807.9359799059,36301.5630928556,39874.2869411673,43684.3919904522,47172.7077484662,50236.8839427663,54138.9750229389,60014.3465606844,66005.6938530799,70891.7840904619
Cote d'Ivoire,CIV,GDP per capita (current LCU),NY.GDP.PCAP.CN,38225.891516412,41753.758598594,41928.7842045887,47585.2791844493,55431.7786143428,53325.8375279523,57394.0707315782,58624.6460515069,67301.2776421639,72261.7716446362,78850.4437615835,81857.9413460283,83589.8167480207,95711.6199658102,120726.284154389,130138.41597292,165923.199383373,219056.552768265,242548.920828759,253047.188949973,267611.852682156,272990.740021285,283696.869682324,284944.737658491,313690.064056993,316065.542876951,307702.301673933,283385.120095971,275309.007667412,270611.499551096,246487.235901888,239439.052297825,230409.229684226,235671.346057154,336045.188389765,386675.896025581,423443.640624456,452184.811729664,477278.491673901,475300.252804088,463714.369685247,486831.148305355,499413.14005673,505477.223643024,486656.627246864,490983.035562805,496291.638949489,508575.894189822,553314.213935846,571484.919074575,600241.222035801,569543.059220858,634761.111287468,699298.494782457,770984.078150511,1166192.3376602,1193141.72180382,1225782.01531427,1278978.30443848,1339487.91874989
Cameroon,CMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,29090.7290785753,30293.2427275068,31507.4794085793,31895.0770590768,33723.0536540968,34554.1733039834,35381.4166171169,38050.8940390786,41764.6766470803,45004.8539017526,48805.4607208055,50914.3510987551,54986.3231155505,60089.1941398434,71654.3983286435,82176.2886700325,90352.7341322994,105736.120536643,129563.985509816,150509.827403211,163569.605468064,202103.041277331,236996.14456099,276846.77686043,327428.993975204,381187.650978482,394995.571710012,365471.6760612,329060.860434934,307470.812503282,284615.870611493,275187.367538997,255634.242196427,319704.576802557,347975.052203222,367768.720516518,377628.157001314,408663.150804886,433985.29916391,436029.202502125,462778.789121658,477282.032581012,493389.28139956,503295.129328163,533537.599391216,533734.459418691,555381.148718969,572278.036176925,614275.446320006,620786.168958044,636560.571697666,662148.76524821,691571.796225376,723878.438384987,761680.017571753,784835.315503644,808509.663683494,827498.40277505,852327.807674079,877641.462986708
"Congo, Dem. Rep.",COD,GDP per capita (current LCU),NY.GDP.PCAP.CN,3.7453390556071E-11,3.45434900620609E-11,4.94830308723979E-11,9.53010327527377E-11,9.37568471904387E-11,1.2804611291855E-10,1.39567588242536E-10,2.12977483353624E-10,3.45213895320674E-10,4.31872860462812E-10,4.07062073148037E-10,4.54349156711073E-10,4.88136130229853E-10,6.05948891869106E-10,7.1927231303139E-10,7.46449347811593E-10,1.08148550045534E-09,1.45338544929241E-09,1.71652802679555E-09,3.3824832120149E-09,5.09568413456278E-09,6.77346479084088E-09,9.43815454403535E-09,1.66453957915777E-08,3.24901771870859E-08,4.00207784492398E-08,5.24248320607809E-08,9.10283603723946E-08,1.70276092188515E-07,3.42708730872606E-07,6.46894668534688E-07,1.39243790367471E-05,0.000474099768912523,0.00693531407827022,1.72663759635157,9.53481741516079,67.7405673700711,182.535127744929,222.740406921593,1128.57775391095,27959.9214564245,46077.3027581151,60673.837272651,70456.5013831638,77514.2498183493,103494.962928694,119613.897975994,147961.2245083,183203.932886943,241817.978125489,302594.651885248,355918.959282439,390528.328134438,421127.827941406,450388.210694075,460508.045951459,476174.744158544,683991.873972435,903850.109744968,898385.520519759
"Congo, Rep.",COG,GDP per capita (current LCU),NY.GDP.PCAP.CN,31721.0039155298,35662.3876922605,38158.0248737886,38481.2551635088,40431.8031158251,42063.6545864953,45669.6031715938,47886.86071235,49610.7708014293,53430.6200281965,57277.00591988,64938.9376520519,73585.7668774466,83388.7302340062,94433.516190757,106985.697495988,113943.873636687,115393.420979138,118223.464406569,147666.350486952,202707.187105933,295908.735343859,376682.803899463,411864.713366999,479971.156662886,472566.971326653,303173.794630747,318036.339629193,295321.683288781,332422.513852028,323328.398544258,317342.366052169,311813.239773297,296928.792951838,373188.16492519,390096.238758695,466542.94442191,472817.443709718,389646.864953702,476989.290203207,733034.449261706,636526.615066255,635847.107906115,596374.087812988,699564.84434554,886254.321618097,1079425.3140269,1037970.03933574,1323830.86965778,1092764.71145906,1391577.2892585,1548850.19809577,1548258.85692823,1505371.78971615,1479750.15273464,1041733.9446613,1075754.48218319,1026539.79825081,1235232.18697867,1178309.4402982
Colombia,COL,GDP per capita (current LCU),NY.GDP.PCAP.CN,1665.65946705772,1836.15083489303,2000.78184427024,2468.83447790834,2957.89561426748,3230.29151287473,3801.14047181134,4259.80881673153,4761.37261808169,5334.9998682103,6180.98688248849,7084.44563210837,8421.14145562628,10560.9164352937,13696.0962404134,16833.5535170732,21629.8584129551,28453.8822378867,35342.2925674077,45179.8453646134,58702.6132519589,72109.7071687037,88866.062371265,106363.334643951,131483.846675684,165799.127721122,222028.322336187,282875.177834639,368649.187957272,466046.937257858,725930.626242823,922160.117069748,1154206.47424659,1489592.15645485,1888556.7733911,2318390.31177187,2716321.54988565,3226278.92736151,3661823.33689367,3886334.89413228,5261952.2680412,5610373.23982306,6001733.07342125,6565081.95993001,7314438.85230888,7924409.00068686,8833242.51345985,9797218.47943994,10768371.2396177,11208344.0167469,12030683.7053073,13556307.2493174,14465117.0583543,15357741.3485399,16242619.7128421,16933516.5266094,17931431.1697698,18823127.4958301,19858149.3145287,21103580.6477267
Comoros,COM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,145655.542525233,167988.010302072,184941.855841637,217259.354470151,233609.096119444,248724.45031055,264345.472440945,269313.48133831,273691.047857657,272583.276614485,284187.816148923,282262.097991847,277389.288070973,285433.833250978,287511.600187766,313775.520936318,310973.400978661,317828.561638241,317737.225569235,333948.506943394,344855.879061209,374024.983449904,389167.993903199,407833.528517123,419660.498168204,422739.676305984,436858.362932514,445165.362675727,466029.3444142,474312.738766465,488547.061586911,511763.182364355,537366.464466735,557618.626981612,560598.638380806,550981.18915804,565816.398354936,576510.151223995,589865.460723134,612401.661327134
Cabo Verde,CPV,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,20133.2196570688,23525.8021941478,27859.7096386115,33063.9176631249,36603.0163064782,40491.356464043,48259.4752002426,53086.1142510159,58475.0907148514,62972.3711346432,63595.1566799822,65962.5410854057,68286.4311875803,107751.608100466,88455.5712300781,96920.5600024852,104818.572154536,113006.776348826,124188.9894646,145834.277396706,150724.796351135,159235.306362733,164257.695772219,176753.51299091,179771.026483902,186132.923858394,207567.406270648,256754.356923336,280130.189542511,279201.110401072,281269.445696168,296526.452523373,297586.827713836,300388.418909307,297983.755733027,302432.074939542,312121.669559782,322043.474103111,337824.746260807,354955.208524644
Costa Rica,CRI,GDP per capita (current LCU),NY.GDP.PCAP.CN,2149.4881956624,2120.86356406066,2223.20699627093,2289.99598399788,2343.07703996452,2466.3479907913,2606.79844117288,2731.07367574844,2933.40819388291,3145.51538940304,3531.7316176192,3764.08748167928,4225.86719570161,5100.29043710609,6471.17548810351,8024.39890783444,9622.47932099613,11938.0306626496,13330.9577800089,14865.6504463426,17324.6440446916,23254.186166409,38641.0702977069,49870.0357112556,61185.1560473729,72320.2879952293,87743.084047566,98630.1892194779,118119.279455873,140147.705850551,167609.91500699,274102.851610747,349046.877913416,402080.074388444,473748.404751428,583315.550351513,664370.544703419,785063.690870727,920705.706662685,1043746.94090487,1162760.80885389,1297305.85871751,1448150.24663948,1646319.40835047,1920494.15770546,2224447.68594204,2659274.08091569,3136780.39512077,3609491.56447556,3875700.6338564,4281258.10848481,4612634.70898231,4985368.15795648,5242594.37868019,5677713.25690308,6040131.43047863,6355178.19296253,6704955.34938305,6988368.47701573,7187531.52936636
Caribbean small states,CSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,653.426503244002,779.724141057318,859.003040880986,902.057751750664,1003.42669117777,1130.84698979785,1184.95104973861,1222.36555298481,1413.03588301328,1460.2043887707,1455.64144182944,1689.55434291666,1791.74202392137,1910.97715288503,2105.1971116613,2078.93271192428,1982.58322279119,1927.3262521116,2001.81770425634,2007.47037406421,2032.78236540254,1669.24349948686,1522.25651888294,1534.0902000555,1942.3200265868,2189.11770227214,2286.92738187011,2308.14619501185,2331.46564828514,2558.90479373766,2747.09857519438,2837.73801762292,2999.24524433842,3197.13375407632,3395.71205023126,3786.66479540796,4683.5661553675,5208.71607293921,5411.27141824963,5529.67036020975,5730.35477459488,6139.71932965905,6497.32111313561,6837.71289192677,7133.34209494342,7694.0119195241,8060.79588647979,8541.2106734664,8821.81889125004,
Curacao,CUW,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28355.8576124309,29731.6233620309,29935.4096203707,29885.3658536585,29841.6992071062,30487.8808351131,31146.2931626534,32230.2326872883,34767.7700850014,34977.0433077033,35526.5435129083,36062.0316778381,36851.4412708432,36628.2651376266,36261.837353841,35712.8769464489,35004.1048702275,34828.9814265647,35037.2678347935,
Cayman Islands,CYM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69432.8754434371,71192.3756694721,70987.0272679991,64495.7666027982,61123.2089920949,60271.265420367,60650.3409206554,61260.7955683108,62489.5280042072,63564.5291944786,65244.1400693634,67601.0570824524,71228.2232679902,
Cyprus,CYP,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,875.088383586759,1146.18475509302,1452.20831659301,1732.02561793255,2136.981829014,2551.90983204007,2891.8334225317,3343.57822864278,3677.85259936637,4271.51982024757,4676.7950567035,4993.72885657064,5492.96451738735,6093.56692439233,6792.88253469421,7530.0702882231,7679.3108779123,8674.82516567127,8936.69436245384,9758.86193387695,11797.0703647141,12065.9632282561,12483.432324931,13342.0584090163,14171.9010310479,15266.0372927122,16273.9486047917,16736.9431957499,17882.7270234036,19034.0970905794,20069.7402984266,21305.943685791,22827.5430992342,24165.7801869235,23112.2327621947,23401.1303930575,23273.5635182828,22502.3317456551,20877.3091831324,20420.4695813744,21030.6772494762,22162.6777177442,23315.0122335865,24294.44365268,24885.8828105774
Czech Republic,CZE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70324.770609352,84856.0083068683,94762.0057440928,114622.14632248,132467.19731493,153617.520554595,176277.219310727,190091.236223608,208501.187979103,218052.073832199,232021.295237289,251385.758772117,262985.789036607,275689.871628384,300324.964909144,319739.686243049,343083.36682487,372869.320664448,387508.025102163,376334.075582233,378299.493718501,384310.32590428,386261.539932555,389768.117088848,409847.675330799,435782.030045536,451243.629293496,476407.243121343,500808.283931933,529775.741775151
